user_id,session_id,timestamp,event_type,booking_id,check_in_date,check_out_date,hotel_id,item_id,location,num_guests,page_url,payment_method,price,room_type,total_price
user_00825,session_user_00825_001_304f4f,2025-05-22T09:03:12.319491,view_hotel_details,,,,HOTEL_0162,,,,https://hotelbooking.example.com/hotel/HOTEL_0162,,,,
user_00477,session_user_00477_002_2cb218,2025-05-22T09:04:04.319491,search_hotels,,2025-10-23,2025-10-31,,,Sydney,3,,,,,
user_00714,session_user_00714_001_c65a6d,2025-05-22T09:04:39.319491,view_cart,,,,,,,,https://hotelbooking.example.com/cart,,,,
user_00477,session_user_00477_002_2cb218,2025-05-22T09:05:51.319491,view_hotel_details,,,,HOTEL_0423,,,,https://hotelbooking.example.com/hotel/HOTEL_0423,,,,
user_00825,session_user_00825_001_304f4f,2025-05-22T09:06:08.319491,add_to_cart,,2026-03-06,2026-03-20,HOTEL_0162,e73555b7-d410-4727-81bb-7ac322ed9c89,Dubai,,https://hotelbooking.example.com/cart,,381.21,Standard,
user_00099,session_user_00099_002_33819c,2025-05-22T09:06:47.319491,add_to_cart,,2026-03-31,2026-04-04,HOTEL_0248,a513ff25-5e4e-4105-816c-ccc51e63ca81,London,,https://hotelbooking.example.com/cart,,469.28,Standard,
user_00891,session_user_00891_004_c2762d,2025-05-22T09:07:09.319491,view_cart,,,,,,,,https://hotelbooking.example.com/cart,,,,
user_00477,session_user_00477_002_2cb218,2025-05-22T09:07:13.319491,add_to_cart,,2025-10-23,2025-10-31,HOTEL_0423,a92b2b34-bbde-431c-bd74-a4e847b6cf84,Sydney,,https://hotelbooking.example.com/cart,,145.86,Standard,
user_00992,session_user_00992_001_9d3b7f,2025-05-22T09:07:43.319491,add_payment_info,,,,,,,,https://hotelbooking.example.com/checkout/payment,bank_transfer,,,
user_00992,session_user_00992_001_9d3b7f,2025-05-22T09:08:18.319491,complete_booking,3706fae0-5829-4da2-8d02-568b07a9d95a,2025-12-08,2025-12-09,HOTEL_0434,,Rio de Janeiro,,https://hotelbooking.example.com/booking/confirmation/3706fae0-5829-4da2-8d02-568b07a9d95a,,,,651.54
user_00714,session_user_00714_001_c65a6d,2025-05-22T09:09:42.319491,start_checkout,,,,,,,,https://hotelbooking.example.com/checkout,,,,
user_00992,session_user_00992_001_9d3b7f,2025-05-22T09:10:16.319491,logout,,,,,,,,https://hotelbooking.example.com/logout,,,,
user_00673,session_user_00673_001_a0e8ac,2025-05-22T09:11:28.319491,page_view,,,,,,,,https://hotelbooking.example.com/,,,,
user_00799,session_user_00799_001_5816b9,2025-05-22T09:11:58.319491,page_view,,,,,,,,https://hotelbooking.example.com/,,,,
user_00825,session_user_00825_001_304f4f,2025-05-22T09:12:07.319491,view_cart,,,,,,,,https://hotelbooking.example.com/cart,,,,
user_00099,session_user_00099_002_33819c,2025-05-22T09:14:02.319491,view_cart,,,,,,,,https://hotelbooking.example.com/cart,,,,
user_00477,session_user_00477_002_2cb218,2025-05-22T09:14:26.319491,view_cart,,,,,,,,https://hotelbooking.example.com/cart,,,,
user_00799,session_user_00799_001_5816b9,2025-05-22T09:14:38.319491,search_hotels,,2025-11-16,2025-11-22,,,New York,4,,,,,
user_00891,session_user_00891_004_c2762d,2025-05-22T09:15:24.319491,start_checkout,,,,,,,,https://hotelbooking.example.com/checkout,,,,
user_00799,session_user_00799_001_5816b9,2025-05-22T09:15:50.319491,view_hotel_details,,,,HOTEL_0398,,,,https://hotelbooking.example.com/hotel/HOTEL_0398,,,,
user_00799,session_user_00799_001_5816b9,2025-05-22T09:17:24.319491,view_hotel_details,,,,HOTEL_0040,,,,https://hotelbooking.example.com/hotel/HOTEL_0040,,,,
user_00714,session_user_00714_001_c65a6d,2025-05-22T09:17:46.319491,add_payment_info,,,,,,,,https://hotelbooking.example.com/checkout/payment,credit_card,,,
user_00825,session_user_00825_001_304f4f,2025-05-22T09:17:49.319491,start_checkout,,,,,,,,https://hotelbooking.example.com/checkout,,,,
user_00799,session_user_00799_001_5816b9,2025-05-22T09:19:00.319491,view_hotel_details,,,,HOTEL_0052,,,,https://hotelbooking.example.com/hotel/HOTEL_0052,,,,
user_00461,session_user_00461_001_132c80,2025-05-22T09:19:04.319491,page_view,,,,,,,,https://hotelbooking.example.com/,,,,
user_00673,session_user_00673_001_a0e8ac,2025-05-22T09:19:35.319491,logout,,,,,,,,https://hotelbooking.example.com/logout,,,,
user_00799,session_user_00799_001_5816b9,2025-05-22T09:19:39.319491,view_hotel_details,,,,HOTEL_0326,,,,https://hotelbooking.example.com/hotel/HOTEL_0326,,,,
user_00099,session_user_00099_002_33819c,2025-05-22T09:19:43.319491,start_checkout,,,,,,,,https://hotelbooking.example.com/checkout,,,,
user_00461,session_user_00461_001_132c80,2025-05-22T09:20:21.319491,search_hotels,,2025-11-27,2025-11-30,,,Tokyo,4,,,,,
user_00099,session_user_00099_002_33819c,2025-05-22T09:21:18.319491,add_payment_info,,,,,,,,https://hotelbooking.example.com/checkout/payment,bank_transfer,,,
user_00799,session_user_00799_001_5816b9,2025-05-22T09:21:35.319491,view_hotel_details,,,,HOTEL_0341,,,,https://hotelbooking.example.com/hotel/HOTEL_0341,,,,
user_00799,session_user_00799_001_5816b9,2025-05-22T09:21:37.319491,logout,,,,,,,,https://hotelbooking.example.com/logout,,,,
user_00284,session_user_00284_001_4da334,2025-05-22T09:21:52.319491,page_view,,,,,,,,https://hotelbooking.example.com/,,,,
user_00461,session_user_00461_001_132c80,2025-05-22T09:22:06.319491,view_hotel_details,,,,HOTEL_0269,,,,https://hotelbooking.example.com/hotel/HOTEL_0269,,,,
user_00825,session_user_00825_001_304f4f,2025-05-22T09:22:11.319491,add_payment_info,,,,,,,,https://hotelbooking.example.com/checkout/payment,paypal,,,
user_00891,session_user_00891_004_c2762d,2025-05-22T09:22:11.319491,add_payment_info,,,,,,,,https://hotelbooking.example.com/checkout/payment,bank_transfer,,,
user_00284,session_user_00284_001_4da334,2025-05-22T09:22:16.319491,logout,,,,,,,,https://hotelbooking.example.com/logout,,,,
user_00461,session_user_00461_001_132c80,2025-05-22T09:22:59.319491,view_hotel_details,,,,HOTEL_0086,,,,https://hotelbooking.example.com/hotel/HOTEL_0086,,,,
user_00477,session_user_00477_002_2cb218,2025-05-22T09:24:00.319491,start_checkout,,,,,,,,https://hotelbooking.example.com/checkout,,,,
user_00477,session_user_00477_002_2cb218,2025-05-22T09:24:08.319491,add_payment_info,,,,,,,,https://hotelbooking.example.com/checkout/payment,bank_transfer,,,
user_00598,session_user_00598_004_509f8f,2025-05-22T09:24:10.319491,page_view,,,,,,,,https://hotelbooking.example.com/,,,,
user_00891,session_user_00891_004_c2762d,2025-05-22T09:24:43.319491,complete_booking,09708f81-c29f-49fa-93e2-4a1bcd444aea,2025-12-29,2026-01-04,HOTEL_0102,,Dubai,,https://hotelbooking.example.com/booking/confirmation/09708f81-c29f-49fa-93e2-4a1bcd444aea,,,,373.17
user_00461,session_user_00461_001_132c80,2025-05-22T09:25:55.319491,add_to_cart,,2025-11-27,2025-11-30,HOTEL_0086,65b6b568-4950-48da-8d9d-4dab4ac18779,Tokyo,,https://hotelbooking.example.com/cart,,432.31,Family Room,
user_00714,session_user_00714_001_c65a6d,2025-05-22T09:26:12.319491,complete_booking,0eaa41a0-0569-4c64-a15c-cce08a1fd523,2026-03-20,2026-03-23,,,Sydney,,https://hotelbooking.example.com/booking/confirmation/0eaa41a0-0569-4c64-a15c-cce08a1fd523,,,,1656.84
user_00003,session_user_00003_004_712f35,2025-05-22T09:26:30.319491,page_view,,,,,,,,https://hotelbooking.example.com/,,,,
user_00099,session_user_00099_002_33819c,2025-05-22T09:26:32.319491,complete_booking,aa668399-e2d4-4110-a19d-0cf33fd13a72,2026-03-31,2026-04-04,HOTEL_0248,,London,,https://hotelbooking.example.com/booking/confirmation/aa668399-e2d4-4110-a19d-0cf33fd13a72,,,,554.55
user_00461,session_user_00461_001_132c80,2025-05-22T09:26:39.319491,view_cart,,,,,,,,https://hotelbooking.example.com/cart,,,,
user_00598,session_user_00598_004_509f8f,2025-05-22T09:26:48.319491,search_hotels,,2025-10-18,2025-10-31,,,Rio de Janeiro,3,,,,,
user_00615,session_user_00615_005_a650ef,2025-05-22T09:26:57.319491,page_view,,,,,,,,https://hotelbooking.example.com/,,,,
user_00615,session_user_00615_005_a650ef,2025-05-22T09:27:03.319491,search_hotels,,2026-03-27,2026-04-08,,,Tokyo,1,,,,,
user_00615,session_user_00615_005_a650ef,2025-05-22T09:27:13.319491,view_hotel_details,,,,HOTEL_0202,,,,https://hotelbooking.example.com/hotel/HOTEL_0202,,,,
user_00598,session_user_00598_004_509f8f,2025-05-22T09:27:32.319491,view_hotel_details,,,,HOTEL_0032,,,,https://hotelbooking.example.com/hotel/HOTEL_0032,,,,
user_00615,session_user_00615_005_a650ef,2025-05-22T09:28:15.319491,view_hotel_details,,,,HOTEL_0014,,,,https://hotelbooking.example.com/hotel/HOTEL_0014,,,,
user_00598,session_user_00598_004_509f8f,2025-05-22T09:29:16.319491,view_hotel_details,,,,HOTEL_0194,,,,https://hotelbooking.example.com/hotel/HOTEL_0194,,,,
user_00615,session_user_00615_005_a650ef,2025-05-22T09:29:58.319491,view_hotel_details,,,,HOTEL_0384,,,,https://hotelbooking.example.com/hotel/HOTEL_0384,,,,
user_00615,session_user_00615_005_a650ef,2025-05-22T09:30:05.319491,add_to_cart,,2026-03-27,2026-04-08,HOTEL_0384,b77aed12-7cca-489b-a774-ac65b951c264,Tokyo,,https://hotelbooking.example.com/cart,,388.8,Suite,
user_00714,session_user_00714_001_c65a6d,2025-05-22T09:30:18.319491,logout,,,,,,,,https://hotelbooking.example.com/logout,,,,
user_00175,session_user_00175_001_9f946c,2025-05-22T09:31:12.319491,page_view,,,,,,,,https://hotelbooking.example.com/,,,,
user_00598,session_user_00598_004_509f8f,2025-05-22T09:31:12.319491,view_hotel_details,,,,HOTEL_0384,,,,https://hotelbooking.example.com/hotel/HOTEL_0384,,,,
user_00891,session_user_00891_004_c2762d,2025-05-22T09:31:20.319491,logout,,,,,,,,https://hotelbooking.example.com/logout,,,,
user_00825,session_user_00825_001_304f4f,2025-05-22T09:31:37.319491,complete_booking,43531f19-7487-4c09-ad4c-6edb7a3edc4a,2026-03-06,2026-03-20,HOTEL_0162,,Dubai,,https://hotelbooking.example.com/booking/confirmation/43531f19-7487-4c09-ad4c-6edb7a3edc4a,,,,1909.08
user_00099,session_user_00099_002_33819c,2025-05-22T09:31:58.319491,logout,,,,,,,,https://hotelbooking.example.com/logout,,,,
user_00598,session_user_00598_004_509f8f,2025-05-22T09:32:21.319491,view_hotel_details,,,,HOTEL_0144,,,,https://hotelbooking.example.com/hotel/HOTEL_0144,,,,
user_00477,session_user_00477_002_2cb218,2025-05-22T09:32:55.319491,complete_booking,3e3c217a-df5a-4ed2-81f6-6d88967d36f6,2025-10-23,2025-10-31,HOTEL_0423,,Sydney,,https://hotelbooking.example.com/booking/confirmation/3e3c217a-df5a-4ed2-81f6-6d88967d36f6,,,,800.47
user_00477,session_user_00477_002_2cb218,2025-05-22T09:33:02.319491,logout,,,,,,,,https://hotelbooking.example.com/logout,,,,
user_00003,session_user_00003_004_712f35,2025-05-22T09:33:51.319491,search_hotels,,2025-09-28,2025-10-11,,,Dubai,2,,,,,
user_00003,session_user_00003_004_712f35,2025-05-22T09:34:19.319491,view_hotel_details,,,,HOTEL_0422,,,,https://hotelbooking.example.com/hotel/HOTEL_0422,,,,
user_00461,session_user_00461_001_132c80,2025-05-22T09:35:40.319491,start_checkout,,,,,,,,https://hotelbooking.example.com/checkout,,,,
user_00497,session_user_00497_001_3ac78f,2025-05-22T09:35:43.319491,page_view,,,,,,,,https://hotelbooking.example.com/,,,,
user_00825,session_user_00825_001_304f4f,2025-05-22T09:36:03.319491,logout,,,,,,,,https://hotelbooking.example.com/logout,,,,
user_00175,session_user_00175_001_9f946c,2025-05-22T09:36:04.319491,logout,,,,,,,,https://hotelbooking.example.com/logout,,,,
user_00630,session_user_00630_001_2b8f17,2025-05-22T09:37:07.319491,page_view,,,,,,,,https://hotelbooking.example.com/,,,,
user_00615,session_user_00615_005_a650ef,2025-05-22T09:38:05.319491,view_cart,,,,,,,,https://hotelbooking.example.com/cart,,,,
user_00598,session_user_00598_004_509f8f,2025-05-22T09:39:35.319491,add_to_cart,,2025-10-18,2025-10-31,HOTEL_0144,43f62339-191e-4943-b3bb-c3419afb73bc,Rio de Janeiro,,https://hotelbooking.example.com/cart,,63.76,Standard,
user_00871,session_user_00871_003_449f89,2025-05-22T09:39:37.319491,page_view,,,,,,,,https://hotelbooking.example.com/,,,,
user_00630,session_user_00630_001_2b8f17,2025-05-22T09:40:36.319491,search_hotels,,2025-10-30,2025-10-31,,,London,2,,,,,
user_00598,session_user_00598_004_509f8f,2025-05-22T09:41:07.319491,view_cart,,,,,,,,https://hotelbooking.example.com/cart,,,,
user_00497,session_user_00497_001_3ac78f,2025-05-22T09:41:19.319491,search_hotels,,2025-11-20,2025-12-04,,,Singapore,3,,,,,
user_00497,session_user_00497_001_3ac78f,2025-05-22T09:41:41.319491,view_hotel_details,,,,HOTEL_0354,,,,https://hotelbooking.example.com/hotel/HOTEL_0354,,,,
user_00497,session_user_00497_001_3ac78f,2025-05-22T09:42:12.319491,view_hotel_details,,,,HOTEL_0310,,,,https://hotelbooking.example.com/hotel/HOTEL_0310,,,,
user_00615,session_user_00615_005_a650ef,2025-05-22T09:42:14.319491,start_checkout,,,,,,,,https://hotelbooking.example.com/checkout,,,,
user_00630,session_user_00630_001_2b8f17,2025-05-22T09:42:31.319491,view_hotel_details,,,,HOTEL_0312,,,,https://hotelbooking.example.com/hotel/HOTEL_0312,,,,
user_00461,session_user_00461_001_132c80,2025-05-22T09:42:55.319491,add_payment_info,,,,,,,,https://hotelbooking.example.com/checkout/payment,paypal,,,
user_00702,session_user_00702_002_9af931,2025-05-22T09:43:10.319491,page_view,,,,,,,,https://hotelbooking.example.com/,,,,
user_00630,session_user_00630_001_2b8f17,2025-05-22T09:43:32.319491,view_hotel_details,,,,HOTEL_0437,,,,https://hotelbooking.example.com/hotel/HOTEL_0437,,,,
user_00615,session_user_00615_005_a650ef,2025-05-22T09:43:52.319491,add_payment_info,,,,,,,,https://hotelbooking.example.com/checkout/payment,paypal,,,
user_00003,session_user_00003_004_712f35,2025-05-22T09:43:57.319491,logout,,,,,,,,https://hotelbooking.example.com/logout,,,,
user_00497,session_user_00497_001_3ac78f,2025-05-22T09:43:58.319491,view_hotel_details,,,,HOTEL_0346,,,,https://hotelbooking.example.com/hotel/HOTEL_0346,,,,
user_00613,session_user_00613_004_e63a89,2025-05-22T09:44:20.319491,page_view,,,,,,,,https://hotelbooking.example.com/,,,,
user_00630,session_user_00630_001_2b8f17,2025-05-22T09:44:34.319491,view_hotel_details,,,,HOTEL_0102,,,,https://hotelbooking.example.com/hotel/HOTEL_0102,,,,
user_00630,session_user_00630_001_2b8f17,2025-05-22T09:45:24.319491,view_hotel_details,,,,HOTEL_0288,,,,https://hotelbooking.example.com/hotel/HOTEL_0288,,,,
user_00598,session_user_00598_004_509f8f,2025-05-22T09:46:33.319491,start_checkout,,,,,,,,https://hotelbooking.example.com/checkout,,,,
user_00630,session_user_00630_001_2b8f17,2025-05-22T09:46:40.319491,view_hotel_details,,,,HOTEL_0055,,,,https://hotelbooking.example.com/hotel/HOTEL_0055,,,,
user_00293,session_user_00293_002_16f6b5,2025-05-22T09:47:16.319491,page_view,,,,,,,,https://hotelbooking.example.com/,,,,
user_00461,session_user_00461_001_132c80,2025-05-22T09:48:01.319491,complete_booking,30157c14-c832-476b-95d3-b2d29b418bf1,2025-11-27,2025-11-30,HOTEL_0086,,Tokyo,,https://hotelbooking.example.com/booking/confirmation/30157c14-c832-476b-95d3-b2d29b418bf1,,,,515.56
user_00473,session_user_00473_003_dbe187,2025-05-22T09:48:01.319491,page_view,,,,,,,,https://hotelbooking.example.com/,,,,
user_00871,session_user_00871_003_449f89,2025-05-22T09:48:16.319491,search_hotels,,2026-02-03,2026-02-08,,,Paris,1,,,,,
user_00630,session_user_00630_001_2b8f17,2025-05-22T09:48:18.319491,logout,,,,,,,,https://hotelbooking.example.com/logout,,,,
user_00871,session_user_00871_003_449f89,2025-05-22T09:49:24.319491,view_hotel_details,,,,HOTEL_0483,,,,https://hotelbooking.example.com/hotel/HOTEL_0483,,,,
user_00871,session_user_00871_003_449f89,2025-05-22T09:50:29.319491,view_hotel_details,,,,HOTEL_0147,,,,https://hotelbooking.example.com/hotel/HOTEL_0147,,,,
user_00293,session_user_00293_002_16f6b5,2025-05-22T09:51:07.319491,search_hotels,,2025-10-01,2025-10-13,,,New York,1,,,,,
user_00598,session_user_00598_004_509f8f,2025-05-22T09:51:11.319491,add_payment_info,,,,,,,,https://hotelbooking.example.com/checkout/payment,paypal,,,
user_00702,session_user_00702_002_9af931,2025-05-22T09:51:43.319491,logout,,,,,,,,https://hotelbooking.example.com/logout,,,,
user_00473,session_user_00473_003_dbe187,2025-05-22T09:51:51.319491,search_hotels,,2026-03-28,2026-04-10,,,Rio de Janeiro,2,,,,,
user_00293,session_user_00293_002_16f6b5,2025-05-22T09:52:02.319491,view_hotel_details,,,,HOTEL_0351,,,,https://hotelbooking.example.com/hotel/HOTEL_0351,,,,
user_00613,session_user_00613_004_e63a89,2025-05-22T09:52:02.319491,search_hotels,,2025-11-29,2025-12-01,,,Singapore,4,,,,,
user_00871,session_user_00871_003_449f89,2025-05-22T09:52:25.319491,view_hotel_details,,,,HOTEL_0249,,,,https://hotelbooking.example.com/hotel/HOTEL_0249,,,,
user_00497,session_user_00497_001_3ac78f,2025-05-22T09:52:28.319491,logout,,,,,,,,https://hotelbooking.example.com/logout,,,,
user_00615,session_user_00615_005_a650ef,2025-05-22T09:52:45.319491,complete_booking,50c66647-35a3-44fd-8e9d-c55975cdde7c,2026-03-27,2026-04-08,HOTEL_0384,,Tokyo,,https://hotelbooking.example.com/booking/confirmation/50c66647-35a3-44fd-8e9d-c55975cdde7c,,,,642.33
user_00007,session_user_00007_002_2ff870,2025-05-22T09:52:56.319491,page_view,,,,,,,,https://hotelbooking.example.com/,,,,
user_00871,session_user_00871_003_449f89,2025-05-22T09:53:07.319491,view_hotel_details,,,,HOTEL_0392,,,,https://hotelbooking.example.com/hotel/HOTEL_0392,,,,
user_00473,session_user_00473_003_dbe187,2025-05-22T09:53:10.319491,view_hotel_details,,,,HOTEL_0429,,,,https://hotelbooking.example.com/hotel/HOTEL_0429,,,,
user_00613,session_user_00613_004_e63a89,2025-05-22T09:53:13.319491,view_hotel_details,,,,HOTEL_0172,,,,https://hotelbooking.example.com/hotel/HOTEL_0172,,,,
user_00293,session_user_00293_002_16f6b5,2025-05-22T09:53:15.319491,view_hotel_details,,,,HOTEL_0445,,,,https://hotelbooking.example.com/hotel/HOTEL_0445,,,,
user_00871,session_user_00871_003_449f89,2025-05-22T09:53:47.319491,view_hotel_details,,,,HOTEL_0153,,,,https://hotelbooking.example.com/hotel/HOTEL_0153,,,,
user_00473,session_user_00473_003_dbe187,2025-05-22T09:53:52.319491,view_hotel_details,,,,HOTEL_0456,,,,https://hotelbooking.example.com/hotel/HOTEL_0456,,,,
user_00613,session_user_00613_004_e63a89,2025-05-22T09:53:54.319491,view_hotel_details,,,,HOTEL_0072,,,,https://hotelbooking.example.com/hotel/HOTEL_0072,,,,
user_00473,session_user_00473_003_dbe187,2025-05-22T09:54:07.319491,view_hotel_details,,,,HOTEL_0056,,,,https://hotelbooking.example.com/hotel/HOTEL_0056,,,,
user_00473,session_user_00473_003_dbe187,2025-05-22T09:55:56.319491,view_hotel_details,,,,HOTEL_0090,,,,https://hotelbooking.example.com/hotel/HOTEL_0090,,,,
user_00473,session_user_00473_003_dbe187,2025-05-22T09:56:09.319491,view_hotel_details,,,,HOTEL_0094,,,,https://hotelbooking.example.com/hotel/HOTEL_0094,,,,
user_00461,session_user_00461_001_132c80,2025-05-22T09:56:52.319491,logout,,,,,,,,https://hotelbooking.example.com/logout,,,,
user_00293,session_user_00293_002_16f6b5,2025-05-22T09:57:25.319491,logout,,,,,,,,https://hotelbooking.example.com/logout,,,,
user_00473,session_user_00473_003_dbe187,2025-05-22T09:57:27.319491,logout,,,,,,,,https://hotelbooking.example.com/logout,,,,
user_00598,session_user_00598_004_509f8f,2025-05-22T09:59:15.319491,complete_booking,a5d10f2d-16ad-4ba9-9c28-e5c7e20189ba,2025-10-18,2025-10-31,HOTEL_0144,,Rio de Janeiro,,https://hotelbooking.example.com/booking/confirmation/a5d10f2d-16ad-4ba9-9c28-e5c7e20189ba,,,,1537.59
user_00871,session_user_00871_003_449f89,2025-05-22T09:59:25.319491,add_to_cart,,2026-02-03,2026-02-08,HOTEL_0153,2c651ad9-3a41-4462-a941-ac3bcf2c5395,Paris,,https://hotelbooking.example.com/cart,,346.68,Family Room,
user_00007,session_user_00007_002_2ff870,2025-05-22T09:59:30.319491,search_hotels,,2026-04-28,2026-05-03,,,Singapore,4,,,,,
user_00613,session_user_00613_004_e63a89,2025-05-22T09:59:47.319491,logout,,,,,,,,https://hotelbooking.example.com/logout,,,,
user_00007,session_user_00007_002_2ff870,2025-05-22T10:00:27.319491,view_hotel_details,,,,HOTEL_0241,,,,https://hotelbooking.example.com/hotel/HOTEL_0241,,,,
user_00615,session_user_00615_005_a650ef,2025-05-22T10:01:06.319491,logout,,,,,,,,https://hotelbooking.example.com/logout,,,,
user_00007,session_user_00007_002_2ff870,2025-05-22T10:01:39.319491,view_hotel_details,,,,HOTEL_0367,,,,https://hotelbooking.example.com/hotel/HOTEL_0367,,,,
user_00449,session_user_00449_004_6246c8,2025-05-22T10:01:39.319491,page_view,,,,,,,,https://hotelbooking.example.com/,,,,
user_00598,session_user_00598_004_509f8f,2025-05-22T10:04:15.319491,logout,,,,,,,,https://hotelbooking.example.com/logout,,,,
user_00871,session_user_00871_003_449f89,2025-05-22T10:05:10.319491,view_cart,,,,,,,,https://hotelbooking.example.com/cart,,,,
user_00271,session_user_00271_002_c9035e,2025-05-22T10:07:50.319491,page_view,,,,,,,,https://hotelbooking.example.com/,,,,
user_00007,session_user_00007_002_2ff870,2025-05-22T10:09:01.319491,add_to_cart,,2026-04-28,2026-05-03,HOTEL_0367,b857aa87-f986-4730-913e-a9749a29f5d1,Singapore,,https://hotelbooking.example.com/cart,,475.51,Standard,
user_00449,session_user_00449_004_6246c8,2025-05-22T10:09:43.319491,search_hotels,,2025-09-06,2025-09-11,,,Tokyo,4,,,,,
user_00449,session_user_00449_004_6246c8,2025-05-22T10:10:04.319491,view_hotel_details,,,,HOTEL_0341,,,,https://hotelbooking.example.com/hotel/HOTEL_0341,,,,
user_00271,session_user_00271_002_c9035e,2025-05-22T10:10:35.319491,search_hotels,,2026-04-01,2026-04-03,,,Paris,4,,,,,
user_00449,session_user_00449_004_6246c8,2025-05-22T10:10:55.319491,view_hotel_details,,,,HOTEL_0339,,,,https://hotelbooking.example.com/hotel/HOTEL_0339,,,,
user_00271,session_user_00271_002_c9035e,2025-05-22T10:11:27.319491,view_hotel_details,,,,HOTEL_0020,,,,https://hotelbooking.example.com/hotel/HOTEL_0020,,,,
user_00271,session_user_00271_002_c9035e,2025-05-22T10:12:04.319491,view_hotel_details,,,,HOTEL_0457,,,,https://hotelbooking.example.com/hotel/HOTEL_0457,,,,
user_00271,session_user_00271_002_c9035e,2025-05-22T10:12:59.319491,view_hotel_details,,,,HOTEL_0234,,,,https://hotelbooking.example.com/hotel/HOTEL_0234,,,,
user_00271,session_user_00271_002_c9035e,2025-05-22T10:13:56.319491,view_hotel_details,,,,HOTEL_0471,,,,https://hotelbooking.example.com/hotel/HOTEL_0471,,,,
user_00871,session_user_00871_003_449f89,2025-05-22T10:14:49.319491,start_checkout,,,,,,,,https://hotelbooking.example.com/checkout,,,,
user_00271,session_user_00271_002_c9035e,2025-05-22T10:15:07.319491,view_hotel_details,,,,HOTEL_0459,,,,https://hotelbooking.example.com/hotel/HOTEL_0459,,,,
user_00449,session_user_00449_004_6246c8,2025-05-22T10:15:18.319491,add_to_cart,,2025-09-06,2025-09-11,HOTEL_0339,c7294f1c-1cde-4825-abf6-32b28a684cb1,Tokyo,,https://hotelbooking.example.com/cart,,247.49,Deluxe,
user_00007,session_user_00007_002_2ff870,2025-05-22T10:16:28.319491,view_cart,,,,,,,,https://hotelbooking.example.com/cart,,,,
user_00007,session_user_00007_002_2ff870,2025-05-22T10:18:02.319491,start_checkout,,,,,,,,https://hotelbooking.example.com/checkout,,,,
user_00271,session_user_00271_002_c9035e,2025-05-22T10:18:21.319491,logout,,,,,,,,https://hotelbooking.example.com/logout,,,,
user_00871,session_user_00871_003_449f89,2025-05-22T10:20:38.319491,add_payment_info,,,,,,,,https://hotelbooking.example.com/checkout/payment,paypal,,,
user_00449,session_user_00449_004_6246c8,2025-05-22T10:24:06.319491,view_cart,,,,,,,,https://hotelbooking.example.com/cart,,,,
user_00871,session_user_00871_003_449f89,2025-05-22T10:25:50.319491,complete_booking,0ebcc57d-e9ef-409b-91b9-e2b9b19f0400,2026-02-03,2026-02-08,HOTEL_0153,,Paris,,https://hotelbooking.example.com/booking/confirmation/0ebcc57d-e9ef-409b-91b9-e2b9b19f0400,,,,1130.68
user_00263,session_user_00263_003_b25ccd,2025-05-22T10:25:56.319491,page_view,,,,,,,,https://hotelbooking.example.com/,,,,
user_00703,session_user_00703_005_ab6ddf,2025-05-22T10:26:08.319491,page_view,,,,,,,,https://hotelbooking.example.com/,,,,
user_00007,session_user_00007_002_2ff870,2025-05-22T10:26:10.319491,add_payment_info,,,,,,,,https://hotelbooking.example.com/checkout/payment,bank_transfer,,,
user_00449,session_user_00449_004_6246c8,2025-05-22T10:26:22.319491,start_checkout,,,,,,,,https://hotelbooking.example.com/checkout,,,,
user_00555,session_user_00555_004_4c7f33,2025-05-22T10:27:57.319491,page_view,,,,,,,,https://hotelbooking.example.com/,,,,
user_00703,session_user_00703_005_ab6ddf,2025-05-22T10:29:03.319491,search_hotels,,2026-02-08,2026-02-18,,,Singapore,4,,,,,
user_00860,session_user_00860_001_d6abd1,2025-05-22T10:29:44.319491,page_view,,,,,,,,https://hotelbooking.example.com/,,,,
user_00505,session_user_00505_003_3b63d9,2025-05-22T10:31:39.319491,page_view,,,,,,,,https://hotelbooking.example.com/,,,,
user_00263,session_user_00263_003_b25ccd,2025-05-22T10:31:58.319491,search_hotels,,2025-10-17,2025-10-31,,,Sydney,2,,,,,
user_00555,session_user_00555_004_4c7f33,2025-05-22T10:32:06.319491,search_hotels,,2025-11-12,2025-11-24,,,New York,4,,,,,
user_00555,session_user_00555_004_4c7f33,2025-05-22T10:32:36.319491,view_hotel_details,,,,HOTEL_0108,,,,https://hotelbooking.example.com/hotel/HOTEL_0108,,,,
user_00555,session_user_00555_004_4c7f33,2025-05-22T10:32:56.319491,view_hotel_details,,,,HOTEL_0028,,,,https://hotelbooking.example.com/hotel/HOTEL_0028,,,,
user_00860,session_user_00860_001_d6abd1,2025-05-22T10:32:56.319491,search_hotels,,2026-05-22,2026-05-25,,,New York,3,,,,,
user_00449,session_user_00449_004_6246c8,2025-05-22T10:33:25.319491,add_payment_info,,,,,,,,https://hotelbooking.example.com/checkout/payment,paypal,,,
user_00007,session_user_00007_002_2ff870,2025-05-22T10:33:37.319491,complete_booking,aaa7a584-fdbc-4f82-a8a6-358c1ff9dd28,2026-04-28,2026-05-03,HOTEL_0367,,Singapore,,https://hotelbooking.example.com/booking/confirmation/aaa7a584-fdbc-4f82-a8a6-358c1ff9dd28,,,,472.73
user_00263,session_user_00263_003_b25ccd,2025-05-22T10:33:37.319491,view_hotel_details,,,,HOTEL_0075,,,,https://hotelbooking.example.com/hotel/HOTEL_0075,,,,
